20,20150314,46.94237521436226
20,20150315,48.061039384031915
20,20150316,43.59029087920871
20,20150317,46.9433948704714
20,20150318,64.82659327980751
20,20150319,59.23809386818454
20,20150320,23.47169757055744
20,20150321,45.82569525680578
20,20150322,39.1194959509318
20,20150323,55.88499421561686
20,20150324,36.884096182307125
20,20150325,57.002694099929194
20,20150326,65.94429317442788
20,20150327,25.707097339183754
20,20150328,25.707097339183754
20,20150329,35.76639629799479
20,20150330,69.29739282736492
21,20150307,6.890628361878592
21,20150309,3.2467966690107426
21,20150311,6.691796977144344
21,20150312,1.1176998768184856
21,20150314,7.823386064216429
21,20150315,3.353097948195714
21,20150316,8.941598065824165
21,20150317,4.47079948168785
21,20150318,4.4707995365067354
21,20150319,5.58849942160317
21,20150320,2.2353997686246645
21,20150321,7.82389919018636
21,20150323,2.2353997686246743
21,20150324,4.4707995372493485
21,20150326,5.588499421561686
21,20150327,3.3530996529370114
21,20150328,3.3530996529370114
21,20150329,2.2353997686246743
21,20150330,2.2353997686246743
22,20150306,7.176819428628431
22,20150307,42.52413789013622
22,20150308,50.935733879320416
22,20150309,48.50788800609635
22,20150310,53.9944818865494
22,20150311,81.2885366730026
22,20150312,79.29484317294151
22,20150313,88.28517822560148
22,20150314,84.94344585367392
22,20150315,69.29729830237953
22,20150316,69.29738765790081
22,20150317,36.88409591559386
22,20150318,119.59388760459244
22,20150319,48.06109502523321
22,20150320,46.94339514111624
22,20150321,93.88679028223622
22,20150322,97.23988993517352
22,20150323,49.178794909742834
22,20150324,58.12039398424153
22,20150325,70.41509271167726
22,20150326,82.70979143911305
22,20150327,77.12129201755133
22,20150328,92.76909039792415
22,20150329,63.70889340580322
22,20150330,89.41599074498711
23,20150306,4.346306601731944
23,20150307,18.26999271683339
23,20150308,16.58203821069972
23,20150309,7.312534999321489
23,20150310,1.0844353154983777
23,20150311,14.499435905370825
23,20150312,11.174020232912536
23,20150313,13.410945854246686
23,20150314,20.11788216436447
23,20150315,15.647780812264891
23,20150316,15.647795726450076
23,20150317,12.294698694840257
23,20150318,8.941599074042758
23,20150319,13.412398611692641
23,20150320,13.412398611746612
23,20150321,32.41329664505774
23,20150322,19.00089803330973
23,20150323,22.353997686246743
23,20150324,19.00089803330973
23,20150325,16.765498264685057
23,20150326,15.64779838037272
23,20150327,15.64779838037272
23,20150328,27.94249710780843
23,20150329,17.883198148997394
23,20150330,22.353997686246743
30,20150306,3.3309369355674807
30,20150307,24.94805240485774
30,20150308,22.11644879347789
30,20150309,24.85122392572963
30,20150310,23.16864550751112
30,20150311,52.33997105323921
30,20150312,27.916188023419515
30,20150313,24.584762412516973
30,20150314,15.647344254294204
30,20150315,27.942475063550894
30,20150316,32.41329477209696
30,20150317,13.412398566954971
30,20150318,34.64869640735699
30,20150319,40.23719583494459
30,20150320,16.765498264683306
30,20150321,32.41329664505775
30,20150322,15.64779838037272
30,20150323,32.41329664505778
30,20150324,33.530996529370114
30,20150325,31.29559676074544
30,20150326,12.294698727435708
30,20150327,29.060196992120765
30,20150328,22.353997686246743
30,20150329,23.47169757055908
30,20150330,27.94249710780843
31,20150306,2.054522965993766
31,20150307,1.1163103636985057
31,20150308,7.244371706038308
31,20150309,6.949229969697734
31,20150310,2.234066339063453
31,20150311,8.911591772759902
31,20150312,4.462278693525669
31,20150313,6.7056419108562455
31,20150314,5.588450685314868
31,20150315,5.588494396199115
31,20150316,1.1176994542778331
31,20150317,1.1176998549054102
31,20150318,3.3530996518005605
31,20150319,1.1176998843120274
31,20150320,3.353099652936659
31,20150321,10.059298958811015
31,20150322,10.059298958811034
31,20150323,16.765498264685057
31,20150324,4.4707995372493485
31,20150325,20.11859791762207
31,20150326,10.059298958811034
31,20150327,4.4707995372493485
31,20150328,2.2353997686246743
31,20150329,2.2353997686246743
31,20150330,2.2353997686246743
32,20150309,1.112252896840344
32,20150310,1.1176944815287262
32,20150311,2.226709023268419
32,20150317,1.1176998843115349
32,20150318,1.1176998843101469
32,20150320,1.1176998843123371
32,20150323,1.1176998843123371
32,20150324,3.3530996529370114
32,20150327,1.1176998843123371
32,20150330,1.1176998843123371
33,20150307,1.1176977902344134
33,20150308,6.90529843202714
33,20150312,1.1176752546566249
33,20150313,2.2345689394115285
33,20150314,2.2354016062491766
33,20150315,6.706194286488278
33,20150316,3.3530994294868446
33,20150318,1.1176998843127937
33,20150319,4.470799537200099
33,20150320,1.1176998843120585
33,20150321,1.1176998843123371
33,20150324,1.1176998843123371
33,20150325,5.588499421561686
33,20150326,1.1176998843123371
33,20150327,2.2353997686246743
33,20150328,5.588499421561686
33,20150329,1.1176998843123371
33,20150330,3.3530996529370114
34,20150306,1.1176998843123371
34,20150307,4.502360248771313
34,20150309,1.1149409996072197
34,20150311,2.2353997442932103
34,20150312,1.1177951966298716
34,20150313,5.58865890008373
34,20150314,4.470560289706184
34,20150316,1.11769959035731
34,20150317,3.353099626063261
34,20150318,3.3530996529842136
34,20150319,1.1176998842896508
34,20150320,4.470799537249114
34,20150321,4.4707995372493485
34,20150322,1.1176998843123371
34,20150323,1.1176998843123371
34,20150324,3.3530996529370114
34,20150325,2.2353997686246743
34,20150326,4.4707995372493485
34,20150329,1.1176998843123371
34,20150330,7.82389919018636
