22,2202,20150101,48,6.9,6.9,0
20,2001,20150101,17,2.5,2.5,0
20,2001,20150101,17,0.5,0.5,0
22,2205,20150101,49,3.1,17.0,0
30,3002,20150101,5,3.9,3.9,0
12,1201,20150101,44,1.74,5.56,0
12,1203,20150101,40,14.6,9.98,0
20,2014,20150101,5,8.2,8.2,0
22,2202,20150101,40,5.8,15.8,0
23,2303,20150101,5,4.0,4.5,0
22,2202,20150101,40,2.24,25.8,1
12,1203,20150101,40,2.91,9.96,0
23,2305,20150101,5,4.0,2.0,0
20,2008,20150101,17,1.5,1.3,0
22,2202,20150101,17,5.3,5.3,0
21,2103,20150101,48,9.9,9.9,0
23,2309,20150101,5,10.0,2.5,0
12,1203,20150101,40,13.17,14.99,0
22,2202,20150101,48,9.9,9.9,0
20,2011,20150101,17,1.5,1.7,0
34,3412,20150101,11,59.9,69.0,1
12,1201,20150101,44,0.91,6.56,0
12,1202,20150101,44,1.59,2.96,0
30,3013,20150101,54,14.9,14.9,0
22,2202,20150101,49,1.7,31.8,1
12,1202,20150101,49,2.23,27.2,0
23,2312,20150101,5,12.5,12.9,0
30,3006,20150101,5,19.5,19.7,0
12,1201,20150101,44,2.51,7.6,0
22,2204,20150101,49,9.8,25.8,0
30,3002,20150101,5,9.9,9.9,0
15,1521,20150101,44,9.5,6.78,0
20,2002,20150101,19,19.5,22.5,0
20,2008,20150101,17,1.2,1.3,0
20,2006,20150101,26,4.4,4.4,0
22,2206,20150101,17,11.9,11.9,0
12,1203,20150101,40,14.83,11.98,0
12,1203,20150101,40,14.03,14.99,0
12,1201,20150101,44,7.1,9.96,0
12,1201,20150101,44,2.87,1.98,0
30,3016,20150101,42,15.9,19.9,1
12,1201,20150101,44,1.94,12.0,0
12,1203,20150101,40,13.28,11.98,0
12,1203,20150102,40,10.6,30.0,0
20,2014,20150102,17,0.8,0.9,0
21,2104,20150102,23,2.9,3.0,0
30,3016,20150102,38,6.8,1.7,0
10,1001,20150102,44,20.79,29.8,0
12,1201,20150102,44,4.19,6.56,0
15,1517,20150102,17,16.3,16.3,0
22,2203,20150102,31,17.9,17.9,0
12,1201,20150102,44,1.65,6.56,0
12,1201,20150102,49,1.66,1.48,0
13,1301,20150102,49,7.4,20.0,0
30,3016,20150102,42,8.5,8.9,1
23,2314,20150102,5,10.5,10.5,0
20,2003,20150102,37,3.9,5.5,1
15,1501,20150102,51,10.9,12.9,0
22,2208,20150102,5,10.9,10.9,0
22,2208,20150102,5,15.5,16.0,0
12,1201,20150102,44,7.55,9.96,0
20,2002,20150102,19,19.5,22.5,0
21,2105,20150102,17,13.5,13.9,0
22,2203,20150102,38,5.8,5.9,0
22,2204,20150102,17,7.5,7.5,0
12,1202,20150102,44,2.25,2.96,0
15,1517,20150102,17,16.3,16.3,0
22,2201,20150102,15,6.3,6.3,0
22,2203,20150102,17,5.9,5.9,0
31,3118,20150102,56,8.0,8.0,0
20,2007,20150102,49,5.5,37.8,1
22,2208,20150102,5,10.4,10.4,0
12,1201,20150102,44,8.1,5.8,0
20,2014,20150102,17,0.5,0.5,0
30,3013,20150102,54,9.1,9.9,0
10,1001,20150102,44,11.87,29.8,0
12,1201,20150102,44,4.62,18.0,0
20,2009,20150102,17,2.3,2.3,0
15,1508,20150102,17,9.9,10.3,0
22,2202,20150102,48,10.5,11.5,0
20,2003,20150102,23,3.5,3.7,0
22,2212,20150102,48,28.0,28.0,0
22,2205,20150102,17,3.0,3.0,0
12,1202,20150102,9,3.0,1.5,0
22,2203,20150102,17,3.3,3.3,0
12,1203,20150102,40,5.37,17.6,0
20,2013,20150102,17,3.9,3.7,0
22,2208,20150102,5,9.7,9.7,0
22,2210,20150102,23,5.9,5.9,0
12,1201,20150102,17,5.2,5.5,0
12,1201,20150102,44,1.45,5.6,0
12,1203,20150102,40,5.37,9.98,0
12,1201,20150102,44,2.79,2.56,0
20,2001,20150102,17,3.3,3.5,0
30,3011,20150102,5,39.9,40.0,0
20,2011,20150102,5,7.5,7.9,0
20,2011,20150102,5,6.2,6.7,0
12,1201,20150102,44,1.5,6.56,0
12,1202,20150102,44,2.6,5.0,0
15,1501,20150102,17,4.5,4.9,0
22,2206,20150102,17,1.0,1.0,0
22,2205,20150102,17,7.9,7.9,0
12,1203,20150102,40,3.0,11.98,0
15,1515,20150102,44,14.46,32.6,1
12,1203,20150102,40,15.06,9.0,0
30,3018,20150102,38,8.9,8.9,0
12,1201,20150102,44,2.5,7.8,0
22,2201,20150102,48,4.5,5.0,0
22,2203,20150102,17,3.3,3.3,0
30,3018,20150102,57,1.5,1.5,0
12,1201,20150102,44,2.82,2.58,0
12,1203,20150102,40,3.38,23.0,0
15,1505,20150102,19,12.8,12.8,0
12,1203,20150102,40,7.9,5.96,0
22,2201,20150102,40,2.51,19.8,1
33,3321,20150102,18,1.5,1.7,0
15,1521,20150102,44,8.57,6.78,0
20,2001,20150102,17,2.5,3.0,0
21,2101,20150102,54,4.9,4.9,0
13,1301,20150102,49,10.2,20.0,0
30,3007,20150102,5,19.9,19.9,0
20,2009,20150102,49,6.0,6.8,0
22,2205,20150102,17,7.9,8.3,0
22,2205,20150102,17,8.8,8.9,0
11,1103,20150102,44,9.71,30.0,0
12,1201,20150102,49,1.25,56.0,0
12,1201,20150102,44,2.95,5.8,0
20,2011,20150102,17,6.0,1.3,0
20,2002,20150102,38,10.9,12.5,1
22,2203,20150102,17,3.5,3.7,0
30,3006,20150102,5,39.9,51.9,1
20,2007,20150102,17,21.9,22.3,0
22,2203,20150102,17,8.3,8.7,0
12,1201,20150102,44,4.38,3.96,0
20,2003,20150102,48,4.9,5.5,0
12,1201,20150102,44,4.91,3.16,0
30,3008,20150102,48,86.0,108.0,0
12,1203,20150102,53,10.0,20.0,0
20,2008,20150102,17,4.9,7.3,0
23,2301,20150102,5,6.9,6.9,0
22,2209,20150102,17,7.9,7.9,0
20,2009,20150102,17,2.3,2.3,0
20,2007,20150102,17,21.9,22.3,0
13,1301,20150102,49,6.9,20.0,0
12,1203,20150102,40,10.71,15.96,0
22,2205,20150102,17,10.5,10.5,0
12,1203,20150102,40,11.61,11.98,0
30,3011,20150102,54,22.9,23.9,0
15,1521,20150102,42,11.9,11.9,0
10,1001,20150102,44,8.34,27.8,0
20,2007,20150102,49,6.6,37.8,1
22,2201,20150102,48,4.9,4.9,0
12,1201,20150102,44,1.72,1.8,0
20,2005,20150102,45,8.5,8.5,0
20,2014,20150102,17,0.5,0.5,0
12,1201,20150102,44,1.7,3.96,0
12,1205,20150102,44,4.67,50.0,0
20,2002,20150102,38,12.3,14.7,0
23,2314,20150102,5,8.9,12.9,1
10,1004,20150102,44,9.29,17.6,0
12,1201,20150102,44,4.61,9.96,0
20,2009,20150102,17,3.9,5.9,1
20,2007,20150102,49,6.06,99.0,0
22,2204,20150102,40,6.0,29.8,0
12,1203,20150102,40,9.21,9.98,0
20,2006,20150102,26,25.27,15.8,0
12,1201,20150102,44,10.6,12.0,0
15,1518,20150102,48,49.0,5.5,1
22,2207,20150102,17,9.9,9.5,0
20,2011,20150102,5,6.9,6.9,0
30,3018,20150102,38,5.5,5.7,0
22,2202,20150102,17,7.5,7.5,0
22,2202,20150102,17,18.9,16.9,0
22,2203,20150102,38,4.3,4.3,0
12,1201,20150102,44,0.94,5.56,0
20,2011,20150102,5,4.8,4.8,0
30,3007,20150102,9,4.2,4.9,0
12,1201,20150102,49,2.9,56.0,0
20,2010,20150102,37,87.9,87.9,0
10,1004,20150102,44,9.2,35.8,0
30,3017,20150102,38,43.0,43.0,0
22,2206,20150102,17,1.0,1.0,0
23,2309,20150102,12,8.8,9.8,0
15,1505,20150102,17,17.9,17.9,0
12,1203,20150102,40,23.1,6.98,0
21,2104,20150102,23,4.9,4.9,0
22,2203,20150102,17,3.8,3.8,0
12,1203,20150102,40,3.8,23.0,0
15,1505,20150102,17,11.9,11.9,0
12,1201,20150102,44,3.0,1.96,0
12,1203,20150102,40,10.61,17.6,0
22,2202,20150102,48,4.5,4.5,0
30,3016,20150102,38,5.5,5.9,0
12,1201,20150102,44,0.7,1.76,0
15,1515,20150102,17,15.9,16.3,0
12,1201,20150102,55,4.18,6.0,0
30,3016,20150102,11,5.0,6.9,1
20,2008,20150102,17,4.9,7.3,0
33,3322,20150102,53,1.0,1.3,0
12,1203,20150102,40,3.88,3.18,0
12,1201,20150102,48,3.6,5.8,0
20,2015,20150102,53,3.2,3.2,0
12,1201,20150102,44,2.9,9.96,0
15,1521,20150102,44,9.2,6.78,0
12,1201,20150102,44,-2.98,3.96,0
12,1201,20150102,44,2.98,3.96,0
12,1201,20150102,44,3.12,9.6,0
12,1203,20150102,40,6.0,2.0,0
15,1518,20150102,17,44.8,2.8,0
30,3013,20150102,54,7.9,8.9,0
12,1201,20150102,44,1.91,4.0,0
20,2007,20150102,49,5.5,37.8,1
12,1201,20150102,44,0.3,3.8,0
22,2206,20150102,17,2.0,2.0,0
30,3016,20150102,42,15.6,15.9,1
31,3116,20150102,45,8.9,10.0,1
23,2304,20150102,5,1.9,2.5,1
12,1203,20150102,40,6.5,3.18,0
20,2015,20150102,53,38.4,3.2,0
22,2201,20150102,48,3.5,3.5,0
20,2011,20150102,5,6.9,7.9,0
12,1203,20150102,40,4.01,7.98,0
10,1001,20150102,44,54.92,41.8,0
23,2303,20150102,5,21.8,11.3,0
15,1518,20150102,48,63.6,5.3,0
12,1201,20150102,44,5.5,5.56,0
20,2005,20150102,45,4.5,5.3,0
22,2206,20150102,20,17.5,17.9,0
22,2203,20150102,31,7.5,7.5,0
20,2003,20150102,23,2.5,3.0,0
30,3016,20150102,41,7.9,7.9,0
15,1518,20150102,17,24.9,2.1,1
20,2009,20150102,17,2.3,2.3,0
12,1203,20150102,40,8.7,9.98,0
30,3008,20150102,5,42.9,42.9,0
22,2201,20150102,17,14.5,14.9,0
22,2202,20150102,17,9.5,10.5,0
12,1201,20150102,44,2.3,5.56,0
15,1521,20150102,44,7.65,6.78,0
30,3016,20150102,42,9.9,9.9,0
30,3016,20150102,42,15.9,24.9,1
15,1510,20150102,17,7.9,10.3,1
21,2101,20150102,17,23.5,20.9,0
23,2303,20150102,31,3.9,3.9,0
10,1001,20150102,44,14.4,27.8,0
12,1201,20150102,44,4.51,7.6,0
22,2202,20150102,17,14.3,14.3,0
12,1201,20150102,44,1.62,2.56,0
12,1201,20150102,44,2.46,2.58,0
20,2006,20150102,26,8.6,13.8,0
22,2201,20150102,17,3.9,3.9,0
30,3016,20150102,38,3.5,3.9,0
30,3016,20150102,42,6.9,9.7,1
12,1201,20150102,44,2.68,7.8,0
12,1201,20150102,44,3.3,7.8,0
12,1201,20150102,44,6.75,3.96,0
12,1201,20150102,44,1.23,5.98,0
14,1403,20150102,44,5.24,16.0,0
22,2201,20150102,48,3.9,4.3,0
12,1201,20150102,44,3.52,6.56,0
23,2304,20150102,5,1.9,2.5,1
12,1201,20150102,44,1.33,6.56,0
12,1203,20150102,40,6.21,23.0,0
12,1202,20150102,9,3.0,1.5,0
23,2303,20150102,5,4.0,4.5,0
20,2002,20150102,17,9.5,11.3,0
30,3018,20150102,38,8.9,8.9,0
12,1202,20150102,9,1.5,1.5,0
20,2011,20150102,17,1.3,1.3,0
22,2202,20150102,40,5.1,19.8,0
22,2207,20150102,54,2.0,2.0,0
22,2206,20150102,17,3.9,3.9,0
22,2201,20150102,40,2.91,19.8,1
12,1201,20150102,53,2.0,2.0,0
22,2208,20150102,5,10.5,10.9,0
30,3006,20150102,17,29.7,9.9,0
12,1201,20150102,44,6.1,16.0,0
15,1518,20150102,17,44.8,2.8,0
21,2104,20150102,23,2.9,3.0,0
22,2207,20150102,44,6.8,54.0,0
12,1201,20150102,44,3.08,9.0,0
20,2001,20150102,17,2.5,3.0,0
12,1201,20150102,44,1.2,9.0,0
33,3321,20150102,46,1.0,0.5,0
12,1201,20150102,44,1.95,1.8,0
12,1201,20150102,49,3.6,30.0,0
12,1203,20150102,40,14.64,17.8,0
22,2205,20150102,40,3.87,13.8,1
22,2207,20150102,44,9.23,71.0,0
30,3013,20150102,54,18.5,18.9,0
15,1505,20150102,48,6.9,6.9,0
23,2307,20150102,12,3.5,4.3,0
20,2015,20150102,12,19.5,19.9,0
10,1004,20150102,44,7.9,19.0,0
12,1201,20150102,44,0.39,5.0,0
22,2206,20150102,44,13.1,59.0,0
15,1505,20150102,19,10.9,12.9,1
22,2201,20150102,48,4.3,4.5,0
12,1201,20150102,44,1.7,2.56,0
12,1203,20150102,40,6.42,3.18,0
20,2011,20150102,5,2.9,2.9,0
22,2202,20150102,17,4.0,4.5,0
13,1301,20150102,49,6.5,20.0,0
15,1505,20150102,48,9.9,15.9,1
23,2306,20150102,5,5.9,6.0,0
12,1201,20150102,44,2.33,3.96,0
12,1203,20150102,40,5.5,17.6,0
15,1518,20150102,48,49.0,5.5,1
12,1203,20150102,40,9.7,7.98,0
15,1505,20150102,17,11.9,11.9,0
22,2201,20150102,48,5.7,5.7,0
15,1517,20150102,17,16.3,16.3,0
12,1201,20150102,44,2.56,1.98,0
20,2013,20150102,5,14.9,15.9,0
22,2203,20150102,38,3.5,4.0,0
22,2208,20150102,5,10.4,10.4,0
15,1515,20150102,44,13.71,32.6,1
20,2007,20150102,49,6.93,37.8,1
21,2107,20150102,48,79.9,81.9,0
22,2204,20150102,17,3.9,4.2,0
13,1308,20150102,53,4.0,0.5,0
22,2204,20150102,17,3.9,4.9,1
15,1521,20150102,44,8.8,6.78,0
12,1201,20150102,44,1.84,2.56,0
20,2010,20150102,37,99.0,87.9,0
22,2204,20150102,17,3.2,3.7,0
30,3016,20150102,42,6.9,6.9,0
23,2317,20150102,31,5.5,7.5,1
23,2303,20150102,5,4.9,4.9,0
12,1201,20150102,44,0.61,2.56,0
22,2203,20150102,17,3.8,3.9,0
22,2204,20150102,17,7.9,11.9,1
22,2201,20150102,48,4.9,4.9,0
15,1517,20150102,17,16.3,16.3,0
10,1001,20150102,44,10.84,27.8,0
12,1201,20150102,44,1.49,1.6,0
20,2002,20150102,19,13.9,17.3,0
22,2208,20150102,48,5.2,5.2,0
20,2008,20150102,17,6.5,7.3,0
12,1203,20150102,40,6.91,9.98,0
20,2011,20150102,5,8.2,8.9,0
22,2201,20150102,48,14.9,14.9,0
23,2303,20150102,5,4.9,5.0,0
12,1201,20150102,44,1.8,5.8,0
12,1201,20150102,44,1.4,18.0,0
13,1308,20150102,53,4.0,1.0,0
20,2001,20150102,17,2.5,2.5,0
34,3432,20150102,10,8.0,8.0,0
12,1201,20150102,38,2.7,4.98,0
12,1203,20150102,40,7.08,11.98,0
20,2001,20150102,17,2.5,3.0,0
20,2006,20150102,17,19.9,19.9,0
20,2005,20150102,17,11.8,6.9,0
22,2206,20150102,17,8.9,8.9,0
12,1201,20150102,44,1.86,5.8,0
20,2007,20150102,49,6.5,19.8,0
12,1201,20150102,44,0.6,6.56,0
22,2207,20150102,17,1.0,1.0,0
21,2104,20150102,23,2.9,3.0,0
20,2003,20150102,37,3.9,3.9,0
12,1201,20150102,44,1.87,2.56,0
12,1201,20150102,44,2.74,1.98,0
15,1521,20150102,44,16.47,6.78,0
12,1203,20150102,40,10.3,5.96,0
15,1518,20150102,42,59.0,76.0,1
12,1201,20150102,44,3.89,2.58,0
20,2011,20150102,5,5.5,5.9,0
12,1201,20150102,44,1.16,5.6,0
12,1201,20150102,44,0.9,3.8,0
20,2011,20150102,5,4.9,5.9,0
22,2201,20150102,17,3.5,3.7,0
23,2316,20150102,38,30.0,32.0,0
15,1518,20150102,48,49.0,5.5,1
22,2209,20150102,49,6.5,37.8,0
22,2201,20150102,48,5.3,5.5,0
15,1512,20150102,17,13.9,14.3,0
23,2307,20150102,12,4.8,4.9,0
30,3006,20150102,17,10.9,10.9,0
22,2209,20150102,48,19.9,19.9,0
22,2205,20150102,17,8.5,8.5,0
20,2011,20150102,37,6.5,6.9,0
30,3018,20150103,38,7.9,7.9,0
12,1201,20150103,44,2.07,5.6,0
12,1201,20150103,44,1.99,2.56,0
12,1201,20150103,44,1.75,16.8,0
13,1308,20150103,53,2.0,1.0,0
22,2201,20150103,17,3.5,3.7,0
22,2210,20150103,17,3.3,3.3,0
20,2002,20150103,19,21.8,21.8,0
22,2205,20150103,17,8.5,8.7,0
12,1201,20150103,44,1.35,9.6,0
23,2301,20150103,5,2.8,2.8,0
12,1201,20150103,44,5.3,2.58,0
22,2203,20150103,17,3.0,3.3,0
15,1521,20150103,44,7.63,6.78,0
22,2207,20150103,44,5.96,71.0,0
